Name,Address,Lat,Long,logo
ViewPro GIS,"1029 Highway 6 N,Houston TX 77079-1043,United States",29.8713539,-95.6451747,logos/ViewProGIS.png
Vision Government Solutions Inc,"1 Cabot Rd,Hudson MA 01749-3713,United States",42.3775245,-71.5611751,logos/VisionGovernmentSolutionsInc.png
VNuIT LLC,"5425 Mission Rd,Bonsall CA 92003-3601,United States",33.2934362,-117.2241865,logos/VNuITLLC.png
Voda Inc,"50 Milk St,Boston MA 02109-5003,United States",42.3569814,-71.0576224,logos/VodaInc.png
VOYAGER SEARCH,"14050 Cherry Ave Ste R,Fontana CA 92337-2002,United States",34.0390956,-117.498659,logos/VOYAGERSEARCH.png
VSolvit LLC,"4171 Market St 2,Ventura CA 93003-8300,United States",34.2583103,-119.2371687,logos/VSolvitLLC.png
WayTo Integration & Consulting Inc.,"117 - 17 Ave SE,Calgary AB T2G 1H3,Canada",51.0375435,-114.0624873,logos/WayToIntegration&ConsultingInc..png
We Do IT Inc,"390 Interlocken Cres,Broomfield CO 80021-8038,United States",39.9253372,-105.115069,logos/WeDoITInc.png
Wejo Data Services Inc,"1 Liberty Plz Fl 23,New York NY 10006-1452,United States",40.7096139,-74.0109533,logos/WejoDataServicesInc.png
Westland Engineering &,"4001 E Paradise Falls Dr,Tucson AZ 85712-6685,United States",32.2716477,-110.9073079,logos/WestlandEngineering&.png
Weston & Sampson Engineers Inc,"55 Walkers Brook Dr,Reading MA 01867-3272,United States",42.5177473,-71.0942995,logos/Weston&SampsonEngineersInc.png
Weston Solutions Inc,"1400 Weston Way,West Chester PA 19380-1492,United States",40.020354,-75.5817935,logos/WestonSolutionsInc.png
WhiteStar Corp,"165 S Union Blvd Ste 450,Lakewood CO 80228-2228,United States",39.7129355,-105.1345755,logos/WhiteStarCorp.png
Wightman & Associates Inc,"2303 Pipestone Rd,Benton Harbor MI 49022-2427,United States",42.075446,-86.4156461,logos/Wightman&AssociatesInc.png
WinCan,"300 Cedar Ridge Dr Ste 308,Pittsburgh PA 15205-1159,United States",40.4467543,-80.1071691,logos/WinCan.png
Wipro Ltd,"Sarjapur Rd,Bangalore 560035,India",12.9107478,77.6846882,logos/WiproLtd.png
WIR Solutions GmbH,"Gr�ner Weg 80,Greven NW 48268,Germany",52.1209866,7.5569105,logos/WIRSolutionsGmbH.png
Wood Rodgers Inc,"3301 C St,Sacramento CA 95816-3300,United States",38.5806291,-121.4553652,logos/WoodRodgersInc.png
Woodard & Curran,"41 Hutchins Dr,Portland ME 04102,United States",43.6524635,-70.3365478,logos/Woodard&Curran.png
Woodland Solutions Group LLC,"1430 Kings Crown Rd,Woodland Park CO 80863-9156,United States",38.9839317,-105.0296012,logos/WoodlandSolutionsGroupLLC.png
Works Consulting LLC,"219 S William Dillard Dr Ste 127,Gilbert AZ 85233-5527,United States",33.3461439,-111.8302623,logos/WorksConsultingLLC.png
WSB & Associates Inc,"701 Xenia Ave S Ste 300,Minneapolis MN 55416-1030,United States",44.9734179,-93.3511176,logos/WSB&AssociatesInc.png
Xentity Corp,"14143 Denver West Pkwy Ste 100,Golden CO 80401-3275,United States",39.742654,-105.1594393,logos/XentityCorp.png
Zero Trafficking LLC,"130 S Indian River Dr Ste 202,Fort Pierce FL 34950-4353,United States",27.4477863,-80.3222284,logos/ZeroTraffickingLLC.png
10S SAS,"Callejon el rodadero Casa 9A,Cali 760001,Colombia",3.3992914,-76.5693428,logos/10SSAS.png
1GlobalSyS Inc,"860 Sw 50th Ter,Margate FL 33068-3348,United States",26.2187757,-80.1964203,logos/1GlobalSySInc.png
1Spatial Group Ltd,"Cambridge Business Park,Cambridge CB4 0WZ,United Kingdom",52.2274818,0.1552426,logos/1SpatialGroupLtd.png
3AM Innovations Inc,"77 Goodell St,Buffalo NY 14203-1243,United States",42.8945069,-78.8683123,logos/3AMInnovationsInc.png
40Geo,"912 Heights Blvd,Houston TX 77008-6912,United States",29.7874794,-95.3971898,logos/40Geo.png
4Maps Bilgi Teknolojileri,"Azerbaijan, Baku, Khatai district,Baku AZ1025,Azerbaijan",40.3785234,49.9451039,logos/4MapsBilgiTeknolojileri.png
911 Datamaster Inc,"7500 College Blvd Ste 500,Overland Park KS 66210-4043,United States",38.9291599,-94.6732045,logos/911DatamasterInc.png
ACIDHUB CONSULTORIA EMPRESARIAL LTDA,"Rua Ebano Pereira 356, Centro,Curitiba PR 80410-240,Brazil",-25.4288922,-49.2748559,logos/ACIDHUBCONSULTORIAEMPRESARIALLTDA.png
Abley Ltd,"137 Victoria St,Christchurch CAN 8013,New Zealand",-43.5231696,172.6293075,logos/AbleyLtd.png
Abonmarche Consultants,"95 W Main St,Benton Harbor MI 49022-3605,United States",42.1160488,-86.4562455,logos/AbonmarcheConsultants.png
ABSG Consulting Inc,"80 M St Se Ste 480,Washington DC 20003-3561,United States",38.8770069,-77.0063357,logos/ABSGConsultingInc.png
Abtemas SL,"Neira de Mosquera 8 4A,Santiago de Compostela 15702,Spain",42.8755616,-8.5416432,logos/AbtemasSL.png
Acarin Inc,"6751 Columbia Gateway Dr,Columbia MD 21046-2164,United States",39.1842503,-76.8015415,logos/AcarinInc.png
Acquire Technology Solutions,"26 Kintail Road,Applecross WA 6153,Australia",-32.0106008,115.8471932,logos/AcquireTechnologySolutions.png
ACR Progetti,"Viale Lungo Ticino Visconti 13,Pavia 27100,Italy",45.1821256,9.149647,logos/ACRProgetti.png
Ad-Sol Nissin Corp,"4-1-8 Konan Minato Ward,Tokyo 108-0075,Japan",35.6305391,139.7467024,logos/Ad-SolNissinCorp.png
ADASHI Systems LLC,"101 N Haven St Ste 301,Baltimore MD 21224-1634,United States",39.2941707,-76.5622792,logos/ADASHISystemsLLC.png
adesso mobile solutions GmbH,"Adessoplatz 1,Dortmund NW 44269,Germany",51.5043245,7.5273741,logos/adessomobilesolutionsGmbH.png
adesso SE,"Adessoplatz 1,Dortmund NW 44269,Germany",51.5043245,7.5273741,logos/adessoSE.png
Adres Harita Sanayi ve Ticaret Ltd,"Hamurcu Ishani 12/26,Istanbul 34000,T�rkiye",40.943779,29.114546,logos/AdresHaritaSanayiveTicaretLtd.png
Advanced1 LP,"301 N College St,Georgetown TX 78626-4108,United States",30.6449207,-97.6713009,logos/Advanced1LP.png
Aegir Consult,"Muthangari Drive, 7th Fl, The Address,Nairobi 00606,Kenya",-1.260164,36.7819632,logos/AegirConsult.png
Aerial Services Inc,"6315 Chancellor Dr,Cedar Falls IA 50613-6919,United States",42.4809901,-92.455238,logos/AerialServicesInc.png
Aero Graphics Inc,"40 W Oakland Ave,Salt Lake City UT 84115-3007,United States",40.7172286,-111.8922242,logos/AeroGraphicsInc.png
Afrisec Distribution & Consulting,"Plot 456a 11th Road,Abuja 15317,Nigeria",9.0519361,7.4013812,logos/AfrisecDistribution&Consulting.png
Ag-Analytics Technology Company LLC,"122 S Cayuga St,Ithaca NY 14850-5508,United States",42.4388733,-76.4991748,logos/Ag-AnalyticsTechnologyCompanyLLC.png
AggData LLC,"310 E Shore Rd Ste 302,Great Neck NY 11023-2432,United States",40.8002984,-73.7137528,logos/AggDataLLC.png
Agility Consultants LLC,"2679 Avenir Pl Ste 4302,Vienna VA 22180-7181,United States",38.881249,-77.230378,logos/AgilityConsultantsLLC.png
Agricolus Srl,"Via Settevalli 320,Perugia 06129,Italy",43.0863538,12.3681423,logos/AgricolusSrl.png
AgTerra Technologies Inc,"212 W Burkitt St,Sheridan WY 82801,United States",44.7952309,-106.9587694,logos/AgTerraTechnologiesInc.png
Airweb Digital LLC,"3311 Springdale Forrest Blvd,Gainesville GA 30506-4219,United States",34.3169283,-83.9163383,logos/AirwebDigitalLLC.png
VSE Corp,"140 Hoohana St Ste 306,Kahului HI 96732-2467,United States",20.8882814,-156.4644908,logos/VSECorp.png
Al Daleel Raqamee For IT & GIS,"15 Yousef eben Tashefeen Hai Alandalus,Tripoli -,Libya",32.87428,13.1307866,logos/AlDaleelRaqameeForIT&GIS.png
Alam Informasi Sdn Bhd,"3-31, 4809, CBD Perdana 2,CyberJaya 10 63000,Malaysia",2.9244593,101.6508849,logos/AlamInformasiSdnBhd.png
Alcis Holdings Ltd,"40 Occam Rd,Guildford GU2 7YG,United Kingdom",51.2398657,-0.612081,logos/AlcisHoldingsLtd.png
ALINEDS,"13359 N Highway 183,Austin TX 78750-7153,United States",30.4480314,-97.7872952,logos/ALINEDS.png
All4innovation,"Cidadela,Praia,Cabo Verde",14.9074216,-23.5356487,logos/All4innovation.png
Allied Technical Consultants Inc,"2706 Fort St,Hays KS 67601,United States",38.8863132,-99.3227046,logos/AlliedTechnicalConsultantsInc.png
Allpoints GIS Inc,"2600 Tennyson St,Denver CO 80212-3035,United States",39.7550754,-105.0437061,logos/AllpointsGISInc.png
Al Muhaid Group MCE,"Abdullah Bin Sulaiman,Riyadh,Saudi Arabia",24.6010763,46.772636,logos/AlMuhaidGroupMCE.png
AlphaGIS Ltd,"Veerenni 40a,Tallinn 10138,Estonia",59.4172197,24.7518344,logos/AlphaGISLtd.png
AltaML,"2200-10130 103rd St,Edmonton AB T5J 3N9,Canada",53.541883,-113.4980533,logos/AltaML.png
Altus Group Limited,"7-126 Don Hillock Dr,Aurora ON L4G 0G9,Canada",44.0098288,-79.4128215,logos/AltusGroupLimited.png
Aman Enterprises,"215 Washington Ave,Towson MD 21204-4743,United States",39.3982699,-76.6053056,logos/AmanEnterprises.png
Wood Group USA Inc,"1105 Lakewood Pkwy Ste 300,Alpharetta GA 30009-7625,United States",34.0481797,-84.3144327,logos/WoodGroupUSAInc.png
American Digital Cartography Inc,"2631 N Meade St Ste 202,Appleton WI 54911-2203,United States",44.2861079,-88.396155,logos/AmericanDigitalCartographyInc.png
AMS Consulting,"5627 Stoneridge Dr Ste 320,Pleasanton CA 94588,United States",37.6902109,-121.8849455,logos/AMSConsulting.png
Anatum GeoMobile Solutions,"15688 Sw 72nd Ave,Portland OR 97224-7972,United States",45.4062017,-122.7486406,logos/AnatumGeoMobileSolutions.png
ANewR Consulting Ltd,"63 Wo Yi Hop Rd,Hong Kong,Hong Kong",22.3673694,114.1383448,logos/ANewRConsultingLtd.png
Antris Inc.,"2276 Torrey Pines Way,London ON N6G 0N9,Canada",43.0413932,-81.2920766,logos/AntrisInc..png
Apator Rector Sp. z o.o.,"ul. Wroclawska 17B,Zielona Gora 65-427,Poland",51.935186,15.5101918,logos/ApatorRectorSp.zo.o..png
Apex Advanced Technology LLC,"205 Van Buren St Ste 120,Herndon VA 20170-5336,United States",38.9557522,-77.3888601,logos/ApexAdvancedTechnologyLLC.png
Apex Companies LLC,"2101 Gaither Rd Ste 500,Rockville MD 20850-4068,United States",39.1177621,-77.1820359,logos/ApexCompaniesLLC.png
Apex Software,"13423 Blanco Rd # 3054,San Antonio TX 78216-2187,United States",29.5709073,-98.5181744,logos/ApexSoftware.png
Appian,"7950 Jones Branch Dr,Mc Lean VA 22102-3302,United States",38.932099,-77.2190493,logos/Appian.png
Applied Data Consultants Inc,"2985 58th St,Eau Claire WI 54703-3884,United States",44.8858758,-91.5523814,logos/AppliedDataConsultantsInc.png
Applied Software Technology Inc,"5901 Peachtree Dunwoody Rd,Atlanta GA 30328-5382,United States",33.9164756,-84.3495036,logos/AppliedSoftwareTechnologyInc.png
Applied Technology Co Ltd,"1-1-10 Rise88 Honjyo Higashi K,Osaka 531-0074,Japan",34.6937249,135.5022535,logos/AppliedTechnologyCoLtd.png
Applied Training Solutions LLC,"4764 State Route 30,Greensburg PA 15601-3035,United States",40.2931452,-79.5552834,logos/AppliedTrainingSolutionsLLC.png
Aqua Data Inc,"95, 5e Ave,Pincourt QC J7W 5K8,Canada",45.3817253,-73.9941668,logos/AquaDataInc.png
Aquaveo,"3210 N Canyon Rd Ste 300,Provo UT 84604,United States",40.2761729,-111.6509343,logos/Aquaveo.png
Arbonaut Oy,"Kaislakatu 2,Joensuu FI-80130,Finland",62.6140875,29.7401257,logos/ArbonautOy.png
ArborMetrics Solutions,"30 Town Square Blvd,Asheville NC 28803-5066,United States",35.4852649,-82.5567697,logos/ArborMetricsSolutions.png
ARCHIBUS Inc,"18 Tremont St,Boston MA 02108-2301,United States",42.3588281,-71.0596101,logos/ARCHIBUSInc.png
ARQI Solutions Ltd,"374,Kiserian 00206,Kenya",-1.581868,36.8009675,logos/ARQISolutionsLtd.png
Arrow Geomatics Inc,"20 Suffolk St W,Guelph ON N1H 2H8,Canada",43.5470396,-80.2548923,logos/ArrowGeomaticsInc.png
Artisan Global LLC,"1470 Encinitas Blvd Ste 250,Encinitas CA 92024-2930,United States",33.046592,-117.2572778,logos/ArtisanGlobalLLC.png
Ascent GIS Inc,"1105 W Edgehill Rd,Spokane WA 99218-2426,United States",47.7546329,-117.4272624,logos/AscentGISInc.png
ASD LLC,"Behterevskiy Ln,Kiev 04053,Ukraine",50.4557063,30.4922752,logos/ASDLLC.png
Asia Air Survey Company Ltd,"6-14-1 Nishishinjuku,Shinjuku Ku 160-0023,Japan",35.6922596,139.689624,logos/AsiaAirSurveyCompanyLtd.png
Asia Planning Inc,"7-15-28 Toroku Chuo-ku,Kumamoto 43 862-0970,Japan",32.8081688,130.7410875,logos/AsiaPlanningInc.png
ASM Affiliates Inc,"2034 Corte Del Nogal,Carlsbad CA 92011-1480,United States",33.1191076,-117.2797691,logos/ASMAffiliatesInc.png
Aspen GIS Services Inc,"5482 Knightwood Dr,Klamath Falls OR 97603,United States",42.1750057,-121.7281785,logos/AspenGISServicesInc.png
Asseco Poland SA,"ul. Olchowa 14,Rzeszow 35-322,Poland",50.0512882,22.0334808,logos/AssecoPolandSA.png
Assetic UK Limited,"Summit House 170 Finchley Road,London NW3 6BP,United Kingdom",51.5497372,-0.1815838,logos/AsseticUKLimited.png
Associacao Florestal Entre Douro Tamega,"Rua Antonio Moreira,Marco DE Canavezes 4630-472,Portugal",41.1845043,-8.1477551,logos/AssociacaoFlorestalEntreDouroTamega.png
ATISoft Technologies LLC,"2001 Timberloch Pl Ste 500,The Woodlands TX 77380,United States",30.1572964,-95.4677004,logos/ATISoftTechnologiesLLC.png
Atterbury Consultants Inc,"6950 Sw Hampton St,Tigard OR 97223,United States",45.4270402,-122.7484795,logos/AtterburyConsultantsInc.png
Avineon France,"672 rue Du Mas de Verchant,Montpellier 34000,France",43.619171,3.914974,logos/AvineonFrance.png
Avineon India Private Ltd,"Cyber Gateway Block A,Hyderabad 50081,India",17.4467126,78.3767566,logos/AvineonIndiaPrivateLtd.png
Avineon NV,"Duwijckstraat 17,Lier 2500,Belgium",51.1521552,4.536449,logos/AvineonNV.png
Axiomatic,"301 Central Rd Unit 618,Rye NH 03870-2058,United States",42.9997181,-70.7722751,logos/Axiomatic.png
Axmann Geoinformation,"Donau-City-Strasse 1,Wien 1220,Austria",48.2335983,16.412181,logos/AxmannGeoinformation.png
Ayres Associates Inc,"5201 E Terrace Dr Ste 200,Madison WI 53718-8362,United States",43.142626,-89.2910312,logos/AyresAssociatesInc.png
AZDO Systems,"Al-Dhahra St,Tripoli,Libya",32.8912085,13.1927804,logos/AZDOSystems.png
B2B Consultoria Ltda,"CR 11 94 47 of 202,Bogota 1,Colombia",4.6778505,-74.046192,logos/B2BConsultoriaLtda.png
Ball Aerospace & Technologies Corp,"2875 Presidential Dr Ste 180,Fairborn OH 45324,United States",39.7769575,-84.0593955,logos/BallAerospace&TechnologiesCorp.png
Barr Engineering Company,"4300 Marketpointe Dr Ste 200,Minneapolis MN 55435-5422,United States",44.8615418,-93.3344056,logos/BarrEngineeringCompany.png
Basler & Hofmann AG,"Forchstr. 395, PO Box,Z�rich ZH 8032,Switzerland",47.3515793,8.5824816,logos/Basler&HofmannAG.png
Rhama Consultoria Ambiental LTDA,"Av. Cristovao Colombo, 3084/702,Porto Alegre 90560-002,Brazil",-30.0172479,-51.1893014,logos/RhamaConsultoriaAmbientalLTDA.png
DataVision GIS Pty Ltd,"GPO Box 2014,Hobart TAS 7001,Australia",-42.8826055,147.3257196,logos/DataVisionGISPtyLtd.png
Rick Engineering Company,"5620 Friars Rd,San Diego CA 92110-2513,United States",32.7652075,-117.1905994,logos/RickEngineeringCompany.png
Ridge-i,"438 Otemachi building,Chiyoda-ku, Tokyo 100-0004,Japan",35.6864055,139.7648086,logos/Ridge-i.png
Rim Rock Consulting Inc,"129 W 3rd St Apt 102,Moscow ID 83843-2294,United States",46.732126,-117.002521,logos/RimRockConsultingInc.png
RMM Analytics,"61535 S Highway 97 Ste 5507,Bend OR 97702-2154,United States",44.0335339,-121.3082526,logos/RMMAnalytics.png
Robinson Engineering Ltd,"17000 S Park Ave,South Holland IL 60473-3305,United States",41.5859382,-87.608108,logos/RobinsonEngineeringLtd.png
Route Solutions Inc,"3460 Marron Rd Ste 103,Oceanside CA 92056-4675,United States",33.1795044,-117.2958735,logos/RouteSolutionsInc.png
RPS,"55 Village Square Dr,Wakefield RI 02879-8274,United States",41.4544336,-71.4704053,logos/RPS.png
RTVision Inc,"115 2nd St Ne,Little Falls MN 56345-2614,United States",45.9768951,-94.3612735,logos/RTVisionInc.png
Ruettiger Tonelli Associates,"129 Capista Dr,Shorewood IL 60404-8551,United States",41.5383955,-88.2020854,logos/RuettigerTonelliAssociates.png
Rummel Klepper & Kahl,"700 E Pratt St Ste 500,Baltimore MD 21202-4919,United States",39.287136,-76.6060557,logos/RummelKlepper&Kahl.png
Saartha Labs Private Limited,"12 2nd Fl Banaswadi Main Road,Bangalore 560043,India",13.0225601,77.6518945,logos/SaarthaLabsPrivateLimited.png
SaFuture Inc.,"200-5063 North Service Rd,Burlington ON L7L 5H6,Canada",43.3847361,-79.7698,logos/SaFutureInc..png
PRM Sample Account,"380 New York St,Redlands CA 92373-8118,United States",34.0572748,-117.1948964,logos/PRMSampleAccount.png
Sanametrix,"1530 Wilson Blvd Ste 670,Arlington VA 22209-2410,United States",38.8942829,-77.0751713,logos/Sanametrix.png
Sarawak Information Systems Sdn Bhd,"Wisma Bapa Malaysia Petra Jaya,Kuching 93502,Malaysia",1.567778,110.351667,logos/SarawakInformationSystemsSdnBhd.png
SC Essensys Software Srl,"16 Copilului Street,Bucharest 012177,Romania",44.4645104,26.061209,logos/SCEssensysSoftwareSrl.png
SC Fida Solutions SRL,"Str Gheorghe Pop de Basesti nr 11,Baia Mare,Romania",47.6660094,23.5699211,logos/SCFidaSolutionsSRL.png
Schneider Digital Josef J. Schneider,"Maxlrainer Str. 10,Miesbach BY 83714,Germany",47.7998035,11.8349328,logos/SchneiderDigitalJosefJ.Schneider.png
SCS Engineers,"3900 Kilroy Airport Way Ste 100,Long Beach CA 90806-6816,United States",33.8092724,-118.1463433,logos/SCSEngineers.png
SCS RMC,"5412 Bolsa Ave Ste D,Huntington Beach CA 92649-1056,United States",33.7435721,-118.0342983,logos/SCSRMC.png
SEAM Solutions LLC,"166 Mitchell Rd,Barre VT 05641-8348,United States",44.2282334,-72.4749708,logos/SEAMSolutionsLLC.png
Secon Private Ltd,"147 Epip Zone 7b Rd,Bangalore 560066,India",12.9729378,77.7179196,logos/SeconPrivateLtd.png
SeeClickFix,"770 Chapel St,New Haven CT 06510-3101,United States",41.3045894,-72.9239556,logos/SeeClickFix.png
Senografia Desenvolvimento E Solucoes,"Rua J�lia Wanderley 450,Curitiba PR 80.430-030,Brazil",-25.4372382,-49.2699727,logos/SenografiaDesenvolvimentoESolucoes.png
Senzing Inc,"Po Box 19576,Las Vegas NV 89132-0576,United States",36.0997677,-115.1459758,logos/SenzingInc.png
Septentrio NV SA,"23848 Hawthorne Blvd Ste 200,Torrance CA 90505-5946,United States",33.8085939,-118.3496023,logos/SeptentrioNVSA.png
Seresco SA,"Matematico Pedrayes 23,Oviedo 33005,Spain",43.3619584,-5.8573333,logos/SerescoSA.png
Servicios Tecnologicos,"Juan de Palafox y Mendoza 1207,Puebla 72500,Mexico",19.0402151,-98.1908542,logos/ServiciosTecnologicos.png
Servicos Aereos Industriais Ltda,"Rua Afonso Braz 579 Cj 96 98 9 And,Sao Paulo,Brazil",-23.5954274,-46.6701245,logos/ServicosAereosIndustriaisLtda.png
setld,"3510 Kaufman Ave,Pearland TX 77584-7246,United States",29.5428786,-95.3930832,logos/setld.png
SGM Inc,"118 W 6th St Ste 200,Glenwood Springs CO 81601-2963,United States",39.5505334,-107.3281186,logos/SGMInc.png
Comlinkdata,"211 Congress St Fl 6,Boston MA 02110-2410,United States",42.354693,-71.054978,logos/Comlinkdata.png
Silvernail Studio for Geodesign LLC,"9641 Roberts Rd,Black Earth WI 53515-9786,United States",43.1372152,-89.7467896,logos/SilvernailStudioforGeodesignLLC.png
SimScale GmbH,"Ridlerstra�e 31B,M�nchen BY 80339,Germany",51.165691,10.451526,logos/SimScaleGmbH.png
Sinfic Sistemas de Informacao,"Rua Kwamme Nkrumah N 10 3 E 4,Luanda,Angola",-8.8252223,13.2334025,logos/SinficSistemasdeInformacao.png
Inetum Software France,"130 avenue Archimede 13000,AIX en PROVENCE 92411,France",43.4921143,5.3405277,logos/InetumSoftwareFrance.png
SITE,"Babordsgatan 20,Stockholm 120 64,Sweden",59.3048753,18.1008096,logos/SITE.png
SIVECO Group,"10 rue Joel Le Theule,Montigny-le-Bretonneux 78180,France",48.78569,2.0442105,logos/SIVECOGroup.png
Skyline Technology Solutions,"6956f Aviation Blvd,Glen Burnie MD 21061-2531,United States",39.1779394,-76.6485024,logos/SkylineTechnologySolutions.png
SkyWatch Space Applications Inc,"54 W 21st St,New York NY 10010-6908,United States",40.7411817,-73.9931954,logos/SkyWatchSpaceApplicationsInc.png
SmallGIS Antoni Labaj,"ul. Wadowicka 8a,Krakow 30-415,Poland",50.0310742,19.9407176,logos/SmallGISAntoniLabaj.png
SmartSimple Software Inc.,"606-111 Peter St,Toronto ON M5V 2H1,Canada",43.647862,-79.3929029,logos/SmartSimpleSoftwareInc..png
Smith Roberts Baldischwiler LLC,"100 Ne 5th St,Oklahoma City OK 73104-2228,United States",35.4723651,-97.5099235,logos/SmithRobertsBaldischwilerLLC.png
